CCSDS_Header_1_APID,CCSDS_Header_2_Seq,PKT_LEN,SHCOARSE,SHFINE,cmd_recv_count,cmd_fail_count,cmd_succ_count,cmd_succ_op,cmd_fail_op,cmd_fail_code,pwr_status,sd_read_misc,sd_read_scic,sd_read_scid,sd_read_adcs,sd_read_beacon,sd_read_log,sd_write_misc,sd_write_scic,sd_write_scid,sd_write_adcs,sd_write_beacon,sd_write_log,cmd_loss_timer,alive_flags,cip_comstat,cip_temp1,cip_temp2,cip_temp3,uhf_temp,uhf_config,sband_pa_curr,sband_pa_volt,sband_rf_pwr,sband_pa_temp,sband_top_temp,sband_bottom_temp,adcs_cmd_acpt,adcs_cmd_fail,adcs_time,adcs_info,adcs_star_temp,adcs_wheel_temp1,adcs_wheel_temp2,adcs_wheel_temp3,adcs_digi_bus_volt,adcs_sun_vec1,adcs_sun_vec2,adcs_sun_vec3,adcs_wheel_sp1,adcs_wheel_sp2,adcs_wheel_sp3,adcs_body_rt1,adcs_body_rt2,adcs_body_rt3,padding,padding,padding,DAXSS Time Stamp (seconds),daxss_cmd_op,daxss_cmd_succ,daxss_cmd_fail,daxss_cdh_enables,daxss_cdh_temp,daxss_sps_rate,daxss_sps_x,daxss_sps_y,daxss_slow_count,bat_fg1,daxss_curr,daxss_volt,cdh_curr,cdh_volt,sband_curr,sband_volt,uhf_curr,uhf_volt,heater_curr,heater_volt,sp2_curr,sp2_volt,sp1_curr,sp1_volt,sp0_curr,sp0_volt,bat_vcell,gps_12v_2_curr,gps_12v_2_volt,gps_12v_1_curr,gps_12v_1_volt,bat_curr,bat_volt,adcs_curr,adcs_volt,3p3_curr,3p3_volt,cip_curr,cip_volt,obc_temp,eps_temp,int_temp,sp0_temp,bat0_temp,sp1_temp,bat1_temp,sp2_temp,bat_fg3,bat0_temp_conv,bat1_temp_conv,mode
2049,65279,249,704255,225,28,0,28,0,0,0,69,16942,10082,4903,166580,146832,4255,273894,6999275,10421505,817430,28706648,132992,129754,86,0,0.0,0.0,0.0,5,12,0.0,0.0,0.0,-50.0,0.0,0.0,1,0,0,174,16.0,11.620000000000001,9.14,9.290000000000001,4.8475,0.0034000000000000002,-0.0027,-1.0,-138.8,-518.4,-2.8000000000000003,0.000130255,0.00025534,-0.006875995,0,0,0,1384868614,0,0,0,1027,19.998720000000002,123443,0,0,32089,99.70846200000001,0.352,8.352,0.256,3.3040000000000003,0.0,0.552,0.036000000000000004,5.992,0.0,0.0,0.032,21.64,0.1,21.592,0.34,24.70625,53568,0.028,12.216000000000001,0.02,12.208,0.9440000000000001,8.368,0.184,12.216000000000001,0.332,3.2960000000000003,0.0,0.0,17.900341919268147,27.227846479775092,21.08092799571561,80.74985708007813,7.596503696966414,64.89411834110956,9.201443771874986,66.53232854101812,99.86860800000001,1089829181,1091857553,1
2049,65289,249,704265,225,28,0,28,0,0,0,69,16942,10082,4903,166580,146832,4255,273894,6999275,10421505,817430,28706648,132992,129744,86,0,0.0,0.0,0.0,5,12,0.0,0.0,0.0,-50.0,0.0,0.0,1,0,0,174,16.0,11.6,9.14,9.27,4.82875,0.0041,-0.0041,-1.0,-142.0,-516.8000000000001,-1.2000000000000002,-0.000127095,-6.3200000000000005e-06,-0.0069307150000000005,0,0,0,1384868623,0,0,0,1027,19.998720000000002,123443,0,0,32227,99.70846200000001,0.352,8.352,0.256,3.2960000000000003,0.0,0.552,0.036000000000000004,5.992,0.0,0.0,0.032,21.64,0.1,21.592,0.34,24.7075,53568,0.028,12.216000000000001,0.02,12.208,0.9480000000000001,8.368,0.192,12.216000000000001,0.332,3.2960000000000003,0.0,0.0,17.947618752457732,27.162909056084526,21.027868742690007,80.74985708007813,9.201443771874986,64.82659463504001,9.201443771874986,66.39451124801387,99.86860800000001,1091857553,1091857553,1
2049,65299,249,704275,225,28,0,28,0,0,0,69,16942,10082,4903,166580,146832,4255,273894,6999275,10421505,817430,28706648,132992,129734,86,0,0.0,0.0,0.0,5,12,0.0,0.0,0.0,-50.0,0.0,0.0,1,0,0,174,16.0,11.620000000000001,9.095,9.31,4.8325000000000005,0.0021000000000000003,-0.0027,-1.0,-133.20000000000002,-511.6,-6.0,-0.000116235,0.00028486500000000003,-0.006943485,0,0,0,1384868641,0,0,0,1027,19.998720000000002,123443,0,0,30532,99.70846200000001,0.352,8.352,0.256,3.3040000000000003,0.0,0.552,0.036000000000000004,5.992,0.0,0.0,0.036000000000000004,21.648,0.1,21.584,0.33625,24.71,53568,0.028,12.216000000000001,0.024,12.216000000000001,0.9440000000000001,8.368,0.188,12.216000000000001,0.332,3.2960000000000003,0.0,0.0,17.923969744575192,27.195361879040014,21.054385824905335,80.74985708007813,7.596503696966414,64.89411834110956,9.201443771874986,66.32569160165806,99.86860800000001,1089829181,1091857553,1
2049,65309,249,704285,225,28,0,28,0,0,0,69,16942,10082,4903,166580,146832,4255,273894,6999275,10421505,817430,28706648,132992,129724,86,0,0.0,0.0,0.0,5,12,0.0,0.0,0.0,-50.0,0.0,0.0,1,0,0,174,15.200000000000001,11.66,9.075000000000001,9.290000000000001,4.82375,0.0034000000000000002,-0.0034000000000000002,-1.0,-126.0,-521.6,-24.8,-0.00028635,-0.00011469,-0.006810385,0,0,0,1384868650,0,0,0,1027,19.998720000000002,123443,0,0,30797,99.70846200000001,0.352,8.352,0.256,3.3040000000000003,0.0,0.552,0.036000000000000004,5.992,0.0,0.0,0.032,21.648,0.096,21.592,0.34375,24.68625,53568,0.028,12.216000000000001,0.024,12.208,0.9480000000000001,8.368,0.188,12.216000000000001,0.332,3.2960000000000003,0.0,0.0,17.900341919268147,27.162909056084526,21.08092799571561,80.74985708007813,9.201443771874986,64.89411834110956,9.201443771874986,66.25693124057187,99.86860800000001,1091857553,1091857553,1
2049,65319,249,704295,225,28,0,28,0,0,0,69,16942,10082,4903,166580,146832,4255,273894,6999275,10421505,817430,28706648,132992,129714,86,0,0.0,0.0,0.0,5,12,0.0,0.0,0.0,-50.0,0.0,0.0,1,0,0,174,15.200000000000001,11.58,9.055,9.31,4.8325000000000005,0.0014,-0.0027,-1.0,-126.0,-510.8,-27.6,-1.762e-05,-1.5890000000000002e-05,-0.006906310000000001,0,0,0,1384868659,0,0,0,1027,19.998720000000002,123443,0,0,32080,99.70846200000001,0.352,8.352,0.256,3.3040000000000003,0.0,0.552,0.036000000000000004,5.992,0.0,0.0,0.032,21.656,0.096,21.6,0.33125,24.74625,53584,0.028,12.216000000000001,0.02,12.208,0.924,8.368,0.188,12.216000000000001,0.268,3.2960000000000003,0.0,0.0,17.923969744575192,27.162909056084526,21.08092799571561,80.74985708007813,7.596503696966414,64.82659463504001,9.201443771874986,66.25693124057187,99.86860800000001,1089829181,1091857553,1
2049,65329,249,704305,225,28,0,28,0,0,0,69,16942,10082,4903,166580,146832,4255,273894,6999275,10421505,817430,28706648,132992,129704,86,0,0.0,0.0,0.0,5,12,0.0,0.0,0.0,-50.0,0.0,0.0,1,0,0,174,16.0,11.58,9.120000000000001,9.27,4.8475,0.0027,-0.0034000000000000002,-1.0,-127.60000000000001,-503.6,-26.400000000000002,5.66e-06,-5.7255e-05,-0.006903895,0,0,0,1384868668,0,0,0,1027,19.998720000000002,123443,0,0,32448,99.70846200000001,0.352,8.352,0.256,3.3040000000000003,0.0,0.552,0.036000000000000004,5.992,0.0,0.0,0.032,21.656,0.1,21.592,0.3375,24.70625,53584,0.028,12.224,0.02,12.208,0.9440000000000001,8.368,0.188,12.216000000000001,0.332,3.2960000000000003,0.0,0.0,17.947618752457732,27.162909056084526,21.027868742690007,80.66898008319406,7.596503696966414,64.82659463504001,9.201443771874986,66.11958822975171,99.86860800000001,1089829181,1091857553,1
2049,65339,249,704315,225,28,0,28,0,0,0,69,16942,10082,4903,166580,146832,4255,273894,6999275,10421505,817430,28706648,132992,129694,86,0,0.0,0.0,0.0,5,12,0.0,0.0,0.0,-50.0,0.0,0.0,1,0,0,174,15.200000000000001,11.6,9.055,9.31,4.82375,0.0027,-0.0034000000000000002,-1.0,-122.0,-495.20000000000005,-38.400000000000006,-0.000175845,-0.000264945,-0.00678871,0,0,0,1384868677,0,0,0,1027,19.998720000000002,123443,0,0,31059,99.70846200000001,0.352,8.352,0.256,3.3040000000000003,0.0,0.56,0.036000000000000004,5.992,0.0,0.0,0.032,21.664,0.1,21.592,0.33875,24.7025,53584,0.028,12.216000000000001,0.024,12.208,0.9440000000000001,8.368,0.188,12.216000000000001,0.332,3.2960000000000003,0.0,0.0,17.947618752457732,27.195361879040014,21.08092799571561,80.74985708007813,9.201443771874986,64.82659463504001,7.596503696966414,66.05100550780078,99.86860800000001,1091857553,1089829181,1
2049,65349,249,704325,225,28,0,28,0,0,0,69,16942,10082,4903,166580,146832,4255,273894,6999275,10421505,817430,28706648,132992,129684,86,0,0.0,0.0,0.0,5,12,0.0,0.0,0.0,-50.0,0.0,0.0,1,0,0,174,16.0,11.56,9.075000000000001,9.225,4.8425,0.0027,-0.0034000000000000002,-1.0,-121.60000000000001,-498.0,-51.6,-0.00014989,-0.000456225,-0.0068411900000000005,0,0,0,1384868686,0,0,0,1027,19.998720000000002,123443,0,0,30414,99.70846200000001,0.352,8.352,0.256,3.2960000000000003,0.0,0.552,0.036000000000000004,5.992,0.0,0.0,0.032,21.672,0.1,21.584,0.33625,24.7075,53584,0.028,12.216000000000001,0.024,12.208,0.9440000000000001,8.368,0.188,12.216000000000001,0.332,3.2960000000000003,0.0,0.0,17.97128897388264,27.195361879040014,21.054385824905335,80.66898008319406,7.596503696966414,64.75912942075165,9.201443771874986,66.05100550780078,99.86860800000001,1089829181,1091857553,1
2049,65359,249,704335,225,28,0,28,0,0,0,69,16942,10082,4903,166580,146832,4255,273894,6999275,10421505,817430,28706648,132992,129674,86,0,0.0,0.0,0.0,5,12,0.0,0.0,0.0,-50.0,0.0,0.0,1,0,0,174,15.200000000000001,11.6,9.03,9.205,4.82375,0.0027,-0.0034000000000000002,-1.0,-119.2,-496.8,-0.8,-9.9645e-05,-0.00032839,-0.0068880700000000005,0,0,0,1384868695,0,0,0,1027,19.998720000000002,123443,0,0,29763,99.70846200000001,0.352,8.352,0.256,3.2960000000000003,0.0,0.552,0.036000000000000004,5.992,0.0,0.0,0.032,21.672,0.1,21.592,0.33875,24.71125,53584,0.028,12.216000000000001,0.024,12.208,0.9480000000000001,8.368,0.188,12.216000000000001,0.332,3.2960000000000003,0.0,0.0,17.923969744575192,27.195361879040014,21.054385824905335,80.66898008319406,7.596503696966414,64.75912942075165,9.201443771874986,65.91401745030888,99.86860800000001,1089829181,1091857553,1
2049,65369,249,704345,225,28,0,28,0,0,0,69,16942,10082,4903,166580,146832,4255,273894,6999275,10421505,817430,28706648,132992,129664,86,0,0.0,0.0,0.0,5,12,0.0,0.0,0.0,-50.0,0.0,0.0,1,0,0,174,16.0,11.540000000000001,9.055,9.245000000000001,4.8425,0.0027,-0.0034000000000000002,-1.0,-111.2,-507.6,-3.2,2.5905e-05,0.00060748,-0.006856555,0,0,0,1384868704,0,0,0,1027,19.998720000000002,123443,0,0,30117,99.70846200000001,0.352,8.336,0.256,3.3040000000000003,0.0,0.552,0.036000000000000004,5.992,0.0,0.0,0.032,21.68,0.192,21.312,0.42625,24.11625,53456,0.032,12.128,0.016,12.120000000000001,1.344,8.36,0.188,12.216000000000001,0.332,3.2960000000000003,0.0,0.0,17.900341919268147,27.227846479775092,21.08092799571561,80.66898008319406,7.596503696966414,64.75912942075165,9.201443771874986,65.84561204257814,99.86860800000001,1089829181,1091857553,1
