CCSDS_Header_1_APID,CCSDS_Header_2_Seq,PKT_LEN,SHCOARSE,SHFINE,cmd_recv_count,cmd_fail_count,cmd_succ_count,cmd_succ_op,cmd_fail_op,cmd_fail_code,pwr_status,sd_read_misc,sd_read_scic,sd_read_scid,sd_read_adcs,sd_read_beacon,sd_read_log,sd_write_misc,sd_write_scic,sd_write_scid,sd_write_adcs,sd_write_beacon,sd_write_log,cmd_loss_timer,alive_flags,cip_comstat,cip_temp1,cip_temp2,cip_temp3,uhf_temp,uhf_config,sband_pa_curr,sband_pa_volt,sband_rf_pwr,sband_pa_temp,sband_top_temp,sband_bottom_temp,adcs_cmd_acpt,adcs_cmd_fail,adcs_time,adcs_info,adcs_star_temp,adcs_wheel_temp1,adcs_wheel_temp2,adcs_wheel_temp3,adcs_digi_bus_volt,adcs_sun_vec1,adcs_sun_vec2,adcs_sun_vec3,adcs_wheel_sp1,adcs_wheel_sp2,adcs_wheel_sp3,adcs_body_rt1,adcs_body_rt2,adcs_body_rt3,padding,padding.1,padding.2,DAXSS Time Stamp (seconds),daxss_cmd_op,daxss_cmd_succ,daxss_cmd_fail,daxss_cdh_enables,daxss_cdh_temp,daxss_sps_rate,daxss_sps_x,daxss_sps_y,daxss_slow_count,bat_fg1,daxss_curr,daxss_volt,cdh_curr,cdh_volt,sband_curr,sband_volt,uhf_curr,uhf_volt,heater_curr,heater_volt,sp2_curr,sp2_volt,sp1_curr,sp1_volt,sp0_curr,sp0_volt,bat_vcell,gps_12v_2_curr,gps_12v_2_volt,gps_12v_1_curr,gps_12v_1_volt,bat_curr,bat_volt,adcs_curr,adcs_volt,3p3_curr,3p3_volt,cip_curr,cip_volt,obc_temp,eps_temp,int_temp,sp0_temp,bat0_temp,sp1_temp,bat1_temp,sp2_temp,bat_fg3,bat0_temp_conv,bat1_temp_conv,mode
2049,58628,249,42244,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,598,2304,259,2343,130557,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.33,0.075,0.075,4.8325000000000005,0.0014,-0.0036,-1.0,-104.8,-545.6,75.60000000000001,-1.3185e-05,0.00040642,-0.006987755,0,0,0,1375796219,150,1,0,1025,9.499392,123449,0,0,0,93.380742,0.1,8.368,0.224,3.3040000000000003,0.0,0.5760000000000001,0.036,5.992,0.0,0.0,0.04,22.392,0.096,22.384,0.27,26.64,53600,0.028,12.216,0.02,12.208,0.8160000000000001,8.368,0.192,12.216,0.316,3.2960000000000003,0.0,0.0,8.50795108081787,16.835825676374206,11.166781847840038,71.58091944933095,1.1849105840000116,51.27437452812196,1.1849105840000116,54.16840896989,93.380742,1067512502,1067512502,1
2049,58629,249,42245,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,598,2304,260,2343,130556,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.405,0.105,0.075,4.8375,0.0022,-0.0036,-1.0,-105.6,-530.4,60.8,-1.846e-05,0.000807635,-0.007047345,0,0,0,1375796219,150,1,0,1025,9.499392,123449,0,0,0,93.380742,0.104,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.392,0.096,22.392,0.25875,26.69375,53632,0.028,12.216,0.024,12.208,0.784,8.368,0.192,12.216,0.22,3.2960000000000003,0.0,0.0,8.45705727323315,16.813158584995044,11.185139616808122,71.58091944933095,1.1849105840000116,51.38535422440325,1.1849105840000116,54.16840896989,93.380742,1067512502,1067512502,1
2049,58630,249,42246,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,598,2304,261,2343,130555,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.38,0.015,0.19,4.82875,0.0029,-0.0036,-1.0,-112.8,-542.0,45.2,-0.000185305,0.000423285,-0.007044755,0,0,0,1375796219,150,1,0,1025,9.499392,123449,0,0,0,93.380742,0.1,8.368,0.224,3.3040000000000003,0.0,0.5760000000000001,0.036,5.992,0.0,0.0,0.036,22.392,0.096,22.384,0.26625,26.6375,53584,0.028,12.216,0.02,12.208,0.812,8.368,0.188,12.216,0.308,3.2960000000000003,0.0,0.0,8.50795108081787,16.813158584995044,11.185139616808122,71.58091944933095,1.1849105840000116,51.38535422440325,1.1849105840000116,54.22650278676204,93.380742,1067512502,1067512502,1
2049,58629,249,42245,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,598,2304,260,2343,130556,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.405,0.105,0.075,4.8375,0.0022,-0.0036,-1.0,-105.6,-530.4,60.8,-1.846e-05,0.000807635,-0.007047345,0,0,0,1375796219,150,1,0,1025,9.499392,123449,0,0,0,93.380742,0.104,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.392,0.096,22.392,0.25875,26.69375,53632,0.028,12.216,0.024,12.208,0.784,8.368,0.192,12.216,0.22,3.2960000000000003,0.0,0.0,8.45705727323315,16.813158584995044,11.185139616808122,71.58091944933095,1.1849105840000116,51.38535422440325,1.1849105840000116,54.16840896989,93.380742,1067512502,1067512502,1
2049,58630,249,42246,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,598,2304,261,2343,130555,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.38,0.015,0.19,4.82875,0.0029,-0.0036,-1.0,-112.8,-542.0,45.2,-0.000185305,0.000423285,-0.007044755,0,0,0,1375796219,150,1,0,1025,9.499392,123449,0,0,0,93.380742,0.1,8.368,0.224,3.3040000000000003,0.0,0.5760000000000001,0.036,5.992,0.0,0.0,0.036,22.392,0.096,22.384,0.26625,26.6375,53584,0.028,12.216,0.02,12.208,0.812,8.368,0.188,12.216,0.308,3.2960000000000003,0.0,0.0,8.50795108081787,16.813158584995044,11.185139616808122,71.58091944933095,1.1849105840000116,51.38535422440325,1.1849105840000116,54.22650278676204,93.380742,1067512502,1067512502,1
2049,58624,249,42240,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,598,2304,255,2342,130561,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.405,0.105,0.13,4.8425,0.0029,-0.0036,-1.0,-103.2,-541.2,33.2,-9.8365e-05,9.8535e-05,-0.006884875,0,0,0,1375796219,150,1,0,1025,9.499392,123449,0,0,0,93.380742,0.1,8.36,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.4,0.096,22.4,0.26875,26.67,53616,0.028,12.216,0.02,12.208,0.812,8.368,0.188,12.216,0.324,3.2960000000000003,0.0,0.0,8.474014995285891,16.813158584995044,11.166781847840038,71.43449073384238,1.1849105840000116,51.10828471588584,1.1849105840000116,53.99444198414404,93.380742,1067512502,1067512502,1
2049,58637,249,42253,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,599,2304,268,2343,130548,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.38,0.015,0.16,4.8325000000000005,0.0014,-0.0036,-1.0,-104.0,-528.4,1.2000000000000002,-0.000113235,-0.000427615,-0.00685397,0,0,0,1375796228,150,1,0,1025,9.499392,123449,0,0,0,93.380742,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.376,0.096,22.368,0.27,26.60875,53616,0.028,12.216,0.02,12.208,0.8160000000000001,8.368,0.192,12.216,0.308,3.2960000000000003,0.0,0.0,8.50795108081787,16.858512500000018,11.166781847840038,71.80102739162405,1.1849105840000116,51.71951153828692,1.1849105840000116,54.45940310236813,93.380742,1067512502,1067512502,1
2049,58632,249,42248,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,599,2304,263,2343,130553,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.43,0.075,0.045,4.8325000000000005,0.0029,-0.0036,-1.0,-104.4,-530.0,28.0,-0.00023086,0.000178305,-0.00698518,0,0,0,1375796228,150,1,0,1025,9.499392,123449,0,0,0,93.380742,0.104,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.04,22.384,0.096,22.376,0.27,26.62375,53632,0.028,12.216,0.02,12.208,0.8160000000000001,8.368,0.192,12.216,0.312,3.2960000000000003,0.0,0.0,8.4909795882161,16.813158584995044,11.185139616808122,71.72759604637614,1.1849105840000116,51.44092012403375,1.1849105840000116,54.22650278676204,93.380742,1067512502,1067512502,1
2049,58636,249,42252,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,599,2304,267,2343,130549,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.43,0.015,0.105,4.82375,0.0022,-0.0036,-1.0,-107.2,-535.2,4.0,-9.5095e-05,-0.00036643,-0.006917095,0,0,0,1375796228,150,1,0,1025,9.499392,123449,0,0,0,93.380742,0.1,8.368,0.224,3.3040000000000003,0.0,0.5760000000000001,0.036,5.992,0.0,0.0,0.036,22.376,0.096,22.368,0.26875,26.62125,53616,0.028,12.216,0.024,12.208,0.8160000000000001,8.368,0.188,12.216,0.316,3.2960000000000003,0.0,0.0,8.50795108081787,16.858512500000018,11.166781847840038,71.80102739162405,1.1849105840000116,51.66369154982959,1.1849105840000116,54.40109919573295,93.380742,1067512502,1067512502,1
2049,58639,249,42255,135,0,0,0,0,0,0,5,255,0,0,0,1363,0,1024,1280,599,2304,270,2343,130546,84,0,0.0,0.0,0.0,-13,12,0.0,0.0,0.0,-50.0,0.0,0.0,0,0,0,142,8.0,3.43,-0.01,0.015,4.8325000000000005,0.0022,-0.0036,-1.0,-108.0,-528.0,51.2,-0.000100215,0.00066152,-0.0069549,0,0,0,1375796228,150,1,0,1025,9.499392,123449,0,0,0,93.380742,0.1,8.368,0.224,3.3040000000000003,0.0,0.5680000000000001,0.036,5.992,0.0,0.0,0.036,22.368,0.092,22.368,0.26125,26.63,53616,0.028,12.216,0.02,12.208,0.792,8.368,0.192,12.216,0.256,3.2960000000000003,0.0,0.0,8.4909795882161,16.858512500000018,11.22188926009635,71.87452081664,1.1849105840000116,51.77538244963942,2.7865850138334127,54.45940310236813,93.380742,1067512502,1077347213,1
